StudyNum,Study,mediangrouprespN,mediangroupresp,mouse,MouseResp,drug,cellline,MouseRespN,mousenum,NumMiceAnalyzed,included,type
863,0708-C1-1,0,PD1,5,PD1,708,C1,0,4,5,Yes,Solid Tumor
863,0708-C1-1,0,PD1,9,PD1,708,C1,0,5,5,Yes,Solid Tumor
894,0801-C1-1,0,PD1,2,PD1,801,C1,0,1,9,Yes,Solid Tumor
894,0801-C1-1,0,PD1,3,PD1,801,C1,0,2,9,Yes,Solid Tumor
894,0801-C1-1,0,PD1,4,PD1,801,C1,0,3,9,Yes,Solid Tumor
894,0801-C1-1,0,PD1,5,PD1,801,C1,0,4,9,Yes,Solid Tumor
894,0801-C1-1,0,PD1,6,PD1,801,C1,0,5,9,Yes,Solid Tumor
894,0801-C1-1,0,PD1,7,PD1,801,C1,0,6,9,Yes,Solid Tumor
894,0801-C1-1,0,PD1,8,PD1,801,C1,0,7,9,Yes,Solid Tumor
894,0801-C1-1,0,PD1,9,PD1,801,C1,0,8,9,Yes,Solid Tumor
894,0801-C1-1,0,PD1,10,PD1,801,C1,0,9,9,Yes,Solid Tumor
939,0802-C1-1,0,PD1,1,PD2,802,C1,2,1,10,Yes,Solid Tumor
939,0802-C1-1,0,PD1,2,PD1,802,C1,0,2,10,Yes,Solid Tumor
939,0802-C1-1,0,PD1,3,PD2,802,C1,2,3,10,Yes,Solid Tumor
939,0802-C1-1,0,PD1,4,PD1,802,C1,0,4,10,Yes,Solid Tumor
939,0802-C1-1,0,PD1,5,PD1,802,C1,0,5,10,Yes,Solid Tumor
939,0802-C1-1,0,PD1,6,PD1,802,C1,0,6,10,Yes,Solid Tumor
939,0802-C1-1,0,PD1,7,PD1,802,C1,0,7,10,Yes,Solid Tumor
939,0802-C1-1,0,PD1,8,PD1,802,C1,0,8,10,Yes,Solid Tumor
939,0802-C1-1,0,PD1,9,PD2,802,C1,2,9,10,Yes,Solid Tumor
939,0802-C1-1,0,PD1,10,PD2,802,C1,2,10,10,Yes,Solid Tumor
981,0803-C1-1,0,PD1,1,PD1,803,C1,0,1,10,Yes,Solid Tumor
981,0803-C1-1,0,PD1,2,PD1,803,C1,0,2,10,Yes,Solid Tumor
981,0803-C1-1,0,PD1,3,PD1,803,C1,0,3,10,Yes,Solid Tumor
981,0803-C1-1,0,PD1,4,PD1,803,C1,0,4,10,Yes,Solid Tumor
981,0803-C1-1,0,PD1,5,PD1,803,C1,0,5,10,Yes,Solid Tumor
981,0803-C1-1,0,PD1,6,PD1,803,C1,0,6,10,Yes,Solid Tumor
981,0803-C1-1,0,PD1,7,PD1,803,C1,0,7,10,Yes,Solid Tumor
981,0803-C1-1,0,PD1,8,PD1,803,C1,0,8,10,Yes,Solid Tumor
981,0803-C1-1,0,PD1,9,PD1,803,C1,0,9,10,Yes,Solid Tumor
981,0803-C1-1,0,PD1,10,PD1,803,C1,0,10,10,Yes,Solid Tumor
1025,0804-C1-1,0,PD1,1,PD1,804,C1,0,1,10,Yes,Solid Tumor
1025,0804-C1-1,0,PD1,2,PD1,804,C1,0,2,10,Yes,Solid Tumor
1025,0804-C1-1,0,PD1,3,PD1,804,C1,0,3,10,Yes,Solid Tumor
1025,0804-C1-1,0,PD1,4,PD1,804,C1,0,4,10,Yes,Solid Tumor
1025,0804-C1-1,0,PD1,5,PD1,804,C1,0,5,10,Yes,Solid Tumor
1025,0804-C1-1,0,PD1,6,PD1,804,C1,0,6,10,Yes,Solid Tumor
1025,0804-C1-1,0,PD1,7,PD1,804,C1,0,7,10,Yes,Solid Tumor
1025,0804-C1-1,0,PD1,8,PD1,804,C1,0,8,10,Yes,Solid Tumor
1025,0804-C1-1,0,PD1,9,PD1,804,C1,0,9,10,Yes,Solid Tumor
1025,0804-C1-1,0,PD1,10,PD1,804,C1,0,10,10,Yes,Solid Tumor
1063,0805-C1-1,0,PD1,1,PD1,805,C1,0,1,10,Yes,Solid Tumor
1063,0805-C1-1,0,PD1,2,PD2,805,C1,2,2,10,Yes,Solid Tumor
1063,0805-C1-1,0,PD1,3,PD2,805,C1,2,3,10,Yes,Solid Tumor
1063,0805-C1-1,0,PD1,4,PD1,805,C1,0,4,10,Yes,Solid Tumor
1063,0805-C1-1,0,PD1,5,PD2,805,C1,2,5,10,Yes,Solid Tumor
1063,0805-C1-1,0,PD1,6,PD1,805,C1,0,6,10,Yes,Solid Tumor
1063,0805-C1-1,0,PD1,7,PD1,805,C1,0,7,10,Yes,Solid Tumor
1063,0805-C1-1,0,PD1,8,PD1,805,C1,0,8,10,Yes,Solid Tumor
1063,0805-C1-1,0,PD1,9,PD2,805,C1,2,9,10,Yes,Solid Tumor
1063,0805-C1-1,0,PD1,10,PD1,805,C1,0,10,10,Yes,Solid Tumor
1107,0806-C1-1,0,PD1,1,PD1,806,C1,0,1,10,Yes,Solid Tumor
1107,0806-C1-1,0,PD1,2,PD2,806,C1,2,2,10,Yes,Solid Tumor
1107,0806-C1-1,0,PD1,3,PD2,806,C1,2,3,10,Yes,Solid Tumor
1107,0806-C1-1,0,PD1,4,PD2,806,C1,2,4,10,Yes,Solid Tumor
1107,0806-C1-1,0,PD1,5,PD1,806,C1,0,5,10,Yes,Solid Tumor
1107,0806-C1-1,0,PD1,6,PD1,806,C1,0,6,10,Yes,Solid Tumor
1107,0806-C1-1,0,PD1,7,PD1,806,C1,0,7,10,Yes,Solid Tumor
1107,0806-C1-1,0,PD1,8,PD1,806,C1,0,8,10,Yes,Solid Tumor
1107,0806-C1-1,0,PD1,9,PD1,806,C1,0,9,10,Yes,Solid Tumor
1107,0806-C1-1,0,PD1,10,PD2,806,C1,2,10,10,Yes,Solid Tumor
1152,0807-C1-1,0,PD1,1,PD2,807,C1,2,1,10,Yes,Solid Tumor
1152,0807-C1-1,0,PD1,2,PD1,807,C1,0,2,10,Yes,Solid Tumor
1152,0807-C1-1,0,PD1,3,PD1,807,C1,0,3,10,Yes,Solid Tumor
1152,0807-C1-1,0,PD1,4,PD1,807,C1,0,4,10,Yes,Solid Tumor
1152,0807-C1-1,0,PD1,5,PD1,807,C1,0,5,10,Yes,Solid Tumor
1152,0807-C1-1,0,PD1,6,PD1,807,C1,0,6,10,Yes,Solid Tumor
1152,0807-C1-1,0,PD1,7,PD2,807,C1,2,7,10,Yes,Solid Tumor
1152,0807-C1-1,0,PD1,8,PD2,807,C1,2,8,10,Yes,Solid Tumor
1152,0807-C1-1,0,PD1,9,PD1,807,C1,0,9,10,Yes,Solid Tumor
1152,0807-C1-1,0,PD1,10,PD2,807,C1,2,10,10,Yes,Solid Tumor
1196,0808-C1-1,0,PD1,1,PD1,808,C1,0,1,10,Yes,Solid Tumor
1196,0808-C1-1,0,PD1,2,PD1,808,C1,0,2,10,Yes,Solid Tumor
1196,0808-C1-1,0,PD1,3,PD1,808,C1,0,3,10,Yes,Solid Tumor
1196,0808-C1-1,0,PD1,4,PD2,808,C1,2,4,10,Yes,Solid Tumor
1196,0808-C1-1,0,PD1,5,PD1,808,C1,0,5,10,Yes,Solid Tumor
1196,0808-C1-1,0,PD1,6,PD1,808,C1,0,6,10,Yes,Solid Tumor
1196,0808-C1-1,0,PD1,7,PD1,808,C1,0,7,10,Yes,Solid Tumor
1196,0808-C1-1,0,PD1,8,PD1,808,C1,0,8,10,Yes,Solid Tumor
1196,0808-C1-1,0,PD1,9,PD1,808,C1,0,9,10,Yes,Solid Tumor
1196,0808-C1-1,0,PD1,10,PD1,808,C1,0,10,10,Yes,Solid Tumor
1262,0901-C1-1,0,PD1,1,PD2,901,C1,2,1,10,Yes,Solid Tumor
1262,0901-C1-1,0,PD1,2,PD1,901,C1,0,2,10,Yes,Solid Tumor
1262,0901-C1-1,0,PD1,3,PD1,901,C1,0,3,10,Yes,Solid Tumor
1262,0901-C1-1,0,PD1,4,PD2,901,C1,2,4,10,Yes,Solid Tumor
1262,0901-C1-1,0,PD1,5,PD1,901,C1,0,5,10,Yes,Solid Tumor
1262,0901-C1-1,0,PD1,6,PD1,901,C1,0,6,10,Yes,Solid Tumor
1262,0901-C1-1,0,PD1,7,PD2,901,C1,2,7,10,Yes,Solid Tumor
1262,0901-C1-1,0,PD1,8,PD2,901,C1,2,8,10,Yes,Solid Tumor
1262,0901-C1-1,0,PD1,9,PD1,901,C1,0,9,10,Yes,Solid Tumor
1262,0901-C1-1,0,PD1,10,PD1,901,C1,0,10,10,Yes,Solid Tumor
1306,0902-C1-1R,6,PR,1,PD2,902,C1,2,1,10,Yes,Solid Tumor
1306,0902-C1-1R,6,PR,2,PD1,902,C1,0,2,10,Yes,Solid Tumor
1306,0902-C1-1R,6,PR,3,MCR,902,C1,10,3,10,Yes,Solid Tumor
1306,0902-C1-1R,6,PR,4,MCR,902,C1,10,4,10,Yes,Solid Tumor
1306,0902-C1-1R,6,PR,5,PD1,902,C1,0,5,10,Yes,Solid Tumor
1306,0902-C1-1R,6,PR,6,MCR,902,C1,10,6,10,Yes,Solid Tumor
1306,0902-C1-1R,6,PR,7,PD1,902,C1,0,7,10,Yes,Solid Tumor
1306,0902-C1-1R,6,PR,8,PD1,902,C1,0,8,10,Yes,Solid Tumor
1306,0902-C1-1R,6,PR,9,MCR,902,C1,10,9,10,Yes,Solid Tumor
1306,0902-C1-1R,6,PR,10,MCR,902,C1,10,10,10,Yes,Solid Tumor
1351,0903-C1-1,0,PD1,1,PD1,903,C1,0,1,10,Yes,Solid Tumor
1351,0903-C1-1,0,PD1,2,PD1,903,C1,0,2,10,Yes,Solid Tumor
1351,0903-C1-1,0,PD1,3,PD1,903,C1,0,3,10,Yes,Solid Tumor
1351,0903-C1-1,0,PD1,4,PD1,903,C1,0,4,10,Yes,Solid Tumor
1351,0903-C1-1,0,PD1,5,PD1,903,C1,0,5,10,Yes,Solid Tumor
1351,0903-C1-1,0,PD1,6,PD1,903,C1,0,6,10,Yes,Solid Tumor
1351,0903-C1-1,0,PD1,7,PD1,903,C1,0,7,10,Yes,Solid Tumor
1351,0903-C1-1,0,PD1,8,PD2,903,C1,2,8,10,Yes,Solid Tumor
1351,0903-C1-1,0,PD1,9,PD1,903,C1,0,9,10,Yes,Solid Tumor
1351,0903-C1-1,0,PD1,10,PD2,903,C1,2,10,10,Yes,Solid Tumor
1397,0905-C1-1,2,PD2,1,PD1,905,C1,0,1,10,Yes,Solid Tumor
1397,0905-C1-1,2,PD2,2,PD2,905,C1,2,2,10,Yes,Solid Tumor
1397,0905-C1-1,2,PD2,3,PD2,905,C1,2,3,10,Yes,Solid Tumor
1397,0905-C1-1,2,PD2,4,PD1,905,C1,0,4,10,Yes,Solid Tumor
1397,0905-C1-1,2,PD2,5,PD1,905,C1,0,5,10,Yes,Solid Tumor
1397,0905-C1-1,2,PD2,6,PD2,905,C1,2,6,10,Yes,Solid Tumor
1397,0905-C1-1,2,PD2,7,PD2,905,C1,2,7,10,Yes,Solid Tumor
1397,0905-C1-1,2,PD2,8,PD2,905,C1,2,8,10,Yes,Solid Tumor
1397,0905-C1-1,2,PD2,9,PD1,905,C1,0,9,10,Yes,Solid Tumor
1397,0905-C1-1,2,PD2,10,PD2,905,C1,2,10,10,Yes,Solid Tumor
1450,1001-C1-1,0,PD1,1,PD1,1001,C1,0,1,10,Yes,Solid Tumor
1450,1001-C1-1,0,PD1,2,PD1,1001,C1,0,2,10,Yes,Solid Tumor
1450,1001-C1-1,0,PD1,3,PD1,1001,C1,0,3,10,Yes,Solid Tumor
1450,1001-C1-1,0,PD1,4,PD1,1001,C1,0,4,10,Yes,Solid Tumor
1450,1001-C1-1,0,PD1,5,PD1,1001,C1,0,5,10,Yes,Solid Tumor
1450,1001-C1-1,0,PD1,6,PD1,1001,C1,0,6,10,Yes,Solid Tumor
1450,1001-C1-1,0,PD1,7,PD1,1001,C1,0,7,10,Yes,Solid Tumor
1450,1001-C1-1,0,PD1,8,PD1,1001,C1,0,8,10,Yes,Solid Tumor
1450,1001-C1-1,0,PD1,9,PD1,1001,C1,0,9,10,Yes,Solid Tumor
1450,1001-C1-1,0,PD1,10,PD1,1001,C1,0,10,10,Yes,Solid Tumor
1484,1002-C1-1,0,PD1,1,PD1,1002,C1,0,1,9,Yes,Solid Tumor
1484,1002-C1-1,0,PD1,2,PD1,1002,C1,0,2,9,Yes,Solid Tumor
1484,1002-C1-1,0,PD1,3,PD1,1002,C1,0,3,9,Yes,Solid Tumor
1484,1002-C1-1,0,PD1,4,PD1,1002,C1,0,4,9,Yes,Solid Tumor
1484,1002-C1-1,0,PD1,5,PD1,1002,C1,0,5,9,Yes,Solid Tumor
1484,1002-C1-1,0,PD1,6,PD1,1002,C1,0,6,9,Yes,Solid Tumor
1484,1002-C1-1,0,PD1,7,PD1,1002,C1,0,7,9,Yes,Solid Tumor
1484,1002-C1-1,0,PD1,8,PD1,1002,C1,0,8,9,Yes,Solid Tumor
1484,1002-C1-1,0,PD1,9,PD1,1002,C1,0,9,9,Yes,Solid Tumor
1522,1003-C1-1,0,PD1,1,PD1,1003,C1,0,1,9,Yes,Solid Tumor
1522,1003-C1-1,0,PD1,2,PD2,1003,C1,2,2,9,Yes,Solid Tumor
1522,1003-C1-1,0,PD1,3,PD1,1003,C1,0,3,9,Yes,Solid Tumor
1522,1003-C1-1,0,PD1,4,PD1,1003,C1,0,4,9,Yes,Solid Tumor
1522,1003-C1-1,0,PD1,5,PD1,1003,C1,0,5,9,Yes,Solid Tumor
1522,1003-C1-1,0,PD1,7,PD1,1003,C1,0,6,9,Yes,Solid Tumor
1522,1003-C1-1,0,PD1,8,PD1,1003,C1,0,7,9,Yes,Solid Tumor
1522,1003-C1-1,0,PD1,9,PD1,1003,C1,0,8,9,Yes,Solid Tumor
1522,1003-C1-1,0,PD1,10,PD1,1003,C1,0,9,9,Yes,Solid Tumor
1557,1004-C1-1,0,PD1,1,PD1,1004,C1,0,1,9,Yes,Solid Tumor
1557,1004-C1-1,0,PD1,2,PD1,1004,C1,0,2,9,Yes,Solid Tumor
1557,1004-C1-1,0,PD1,4,PD1,1004,C1,0,3,9,Yes,Solid Tumor
1557,1004-C1-1,0,PD1,5,PD1,1004,C1,0,4,9,Yes,Solid Tumor
1557,1004-C1-1,0,PD1,6,PD1,1004,C1,0,5,9,Yes,Solid Tumor
1557,1004-C1-1,0,PD1,7,PD1,1004,C1,0,6,9,Yes,Solid Tumor
1557,1004-C1-1,0,PD1,8,PD1,1004,C1,0,7,9,Yes,Solid Tumor
1557,1004-C1-1,0,PD1,9,PD1,1004,C1,0,8,9,Yes,Solid Tumor
1557,1004-C1-1,0,PD1,10,PD2,1004,C1,2,9,9,Yes,Solid Tumor
1587,1005-C1-1,0,PD1,1,PD1,1005,C1,0,1,10,Yes,Solid Tumor
1587,1005-C1-1,0,PD1,2,PD1,1005,C1,0,2,10,Yes,Solid Tumor
1587,1005-C1-1,0,PD1,3,PD1,1005,C1,0,3,10,Yes,Solid Tumor
1587,1005-C1-1,0,PD1,4,PD1,1005,C1,0,4,10,Yes,Solid Tumor
1587,1005-C1-1,0,PD1,5,PD1,1005,C1,0,5,10,Yes,Solid Tumor
1587,1005-C1-1,0,PD1,6,PD1,1005,C1,0,6,10,Yes,Solid Tumor
1587,1005-C1-1,0,PD1,7,PD1,1005,C1,0,7,10,Yes,Solid Tumor
1587,1005-C1-1,0,PD1,8,PD1,1005,C1,0,8,10,Yes,Solid Tumor
1587,1005-C1-1,0,PD1,9,PD1,1005,C1,0,9,10,Yes,Solid Tumor
1587,1005-C1-1,0,PD1,10,PD1,1005,C1,0,10,10,Yes,Solid Tumor
1635,1007-C1-1,0,PD1,1,PD2,1007,C1,2,1,10,Yes,Solid Tumor
1635,1007-C1-1,0,PD1,2,PD1,1007,C1,0,2,10,Yes,Solid Tumor
1635,1007-C1-1,0,PD1,3,PD1,1007,C1,0,3,10,Yes,Solid Tumor
1635,1007-C1-1,0,PD1,4,PD1,1007,C1,0,4,10,Yes,Solid Tumor
1635,1007-C1-1,0,PD1,5,PD1,1007,C1,0,5,10,Yes,Solid Tumor
1635,1007-C1-1,0,PD1,6,PD2,1007,C1,2,6,10,Yes,Solid Tumor
1635,1007-C1-1,0,PD1,7,PD1,1007,C1,0,7,10,Yes,Solid Tumor
1635,1007-C1-1,0,PD1,8,PD1,1007,C1,0,8,10,Yes,Solid Tumor
1635,1007-C1-1,0,PD1,9,PD1,1007,C1,0,9,10,Yes,Solid Tumor
1635,1007-C1-1,0,PD1,10,PD1,1007,C1,0,10,10,Yes,Solid Tumor
1717,1011-C1-1,0,PD1,2,PD1,1011,C1,0,1,9,Yes,Solid Tumor
1717,1011-C1-1,0,PD1,3,PD1,1011,C1,0,2,9,Yes,Solid Tumor
1717,1011-C1-1,0,PD1,4,PD1,1011,C1,0,3,9,Yes,Solid Tumor
1717,1011-C1-1,0,PD1,5,PD1,1011,C1,0,4,9,Yes,Solid Tumor
1717,1011-C1-1,0,PD1,6,PD1,1011,C1,0,5,9,Yes,Solid Tumor
1717,1011-C1-1,0,PD1,7,PD1,1011,C1,0,6,9,Yes,Solid Tumor
1717,1011-C1-1,0,PD1,8,PD1,1011,C1,0,7,9,Yes,Solid Tumor
1717,1011-C1-1,0,PD1,9,PD1,1011,C1,0,8,9,Yes,Solid Tumor
1717,1011-C1-1,0,PD1,10,PD1,1011,C1,0,9,9,Yes,Solid Tumor
1763,1101-C1-1,2,PD2,3,PD2,1101,C1,2,1,8,Yes,Solid Tumor
1763,1101-C1-1,2,PD2,4,PD2,1101,C1,2,2,8,Yes,Solid Tumor
1763,1101-C1-1,2,PD2,5,PD2,1101,C1,2,3,8,Yes,Solid Tumor
1763,1101-C1-1,2,PD2,6,PD2,1101,C1,2,4,8,Yes,Solid Tumor
1763,1101-C1-1,2,PD2,7,PD2,1101,C1,2,5,8,Yes,Solid Tumor
1763,1101-C1-1,2,PD2,8,PD2,1101,C1,2,6,8,Yes,Solid Tumor
1763,1101-C1-1,2,PD2,9,PD2,1101,C1,2,7,8,Yes,Solid Tumor
1763,1101-C1-1,2,PD2,10,PD2,1101,C1,2,8,8,Yes,Solid Tumor
1809,1102-C1-1,0,PD1,1,PD1,1102,C1,0,1,10,Yes,Solid Tumor
1809,1102-C1-1,0,PD1,2,PD1,1102,C1,0,2,10,Yes,Solid Tumor
1809,1102-C1-1,0,PD1,3,PD1,1102,C1,0,3,10,Yes,Solid Tumor
1809,1102-C1-1,0,PD1,4,PD1,1102,C1,0,4,10,Yes,Solid Tumor
1809,1102-C1-1,0,PD1,5,PD1,1102,C1,0,5,10,Yes,Solid Tumor
1809,1102-C1-1,0,PD1,6,PD1,1102,C1,0,6,10,Yes,Solid Tumor
1809,1102-C1-1,0,PD1,7,PD2,1102,C1,2,7,10,Yes,Solid Tumor
1809,1102-C1-1,0,PD1,8,PD1,1102,C1,0,8,10,Yes,Solid Tumor
1809,1102-C1-1,0,PD1,9,PD2,1102,C1,2,9,10,Yes,Solid Tumor
1809,1102-C1-1,0,PD1,10,PD1,1102,C1,0,10,10,Yes,Solid Tumor
1851,1103-C1-1,2,PD2,1,PD2,1103,C1,2,1,10,Yes,Solid Tumor
1851,1103-C1-1,2,PD2,2,PD1,1103,C1,0,2,10,Yes,Solid Tumor
1851,1103-C1-1,2,PD2,3,PD2,1103,C1,2,3,10,Yes,Solid Tumor
1851,1103-C1-1,2,PD2,4,PD1,1103,C1,0,4,10,Yes,Solid Tumor
1851,1103-C1-1,2,PD2,5,PD1,1103,C1,0,5,10,Yes,Solid Tumor
1851,1103-C1-1,2,PD2,6,PD2,1103,C1,2,6,10,Yes,Solid Tumor
1851,1103-C1-1,2,PD2,7,PD2,1103,C1,2,7,10,Yes,Solid Tumor
1851,1103-C1-1,2,PD2,8,PD1,1103,C1,0,8,10,Yes,Solid Tumor
1851,1103-C1-1,2,PD2,9,PD2,1103,C1,2,9,10,Yes,Solid Tumor
1851,1103-C1-1,2,PD2,10,PD2,1103,C1,2,10,10,Yes,Solid Tumor
1910,1106-C1-1,4,SD,1,PR,1106,C1,6,1,10,Yes,Solid Tumor
1910,1106-C1-1,4,SD,2,PD1,1106,C1,0,2,10,Yes,Solid Tumor
1910,1106-C1-1,4,SD,3,SD,1106,C1,4,3,10,Yes,Solid Tumor
1910,1106-C1-1,4,SD,4,SD,1106,C1,4,4,10,Yes,Solid Tumor
1910,1106-C1-1,4,SD,5,SD,1106,C1,4,5,10,Yes,Solid Tumor
1910,1106-C1-1,4,SD,6,SD,1106,C1,4,6,10,Yes,Solid Tumor
1910,1106-C1-1,4,SD,7,SD,1106,C1,4,7,10,Yes,Solid Tumor
1910,1106-C1-1,4,SD,8,PR,1106,C1,6,8,10,Yes,Solid Tumor
1910,1106-C1-1,4,SD,9,SD,1106,C1,4,9,10,Yes,Solid Tumor
1910,1106-C1-1,4,SD,10,SD,1106,C1,4,10,10,Yes,Solid Tumor
1969,1110-C1-1,2,PD2,1,PD1,1110,C1,0,1,9,Yes,Solid Tumor
1969,1110-C1-1,2,PD2,2,PD1,1110,C1,0,2,9,Yes,Solid Tumor
1969,1110-C1-1,2,PD2,3,PD2,1110,C1,2,3,9,Yes,Solid Tumor
1969,1110-C1-1,2,PD2,5,PD2,1110,C1,2,4,9,Yes,Solid Tumor
1969,1110-C1-1,2,PD2,6,PD2,1110,C1,2,5,9,Yes,Solid Tumor
1969,1110-C1-1,2,PD2,7,PD2,1110,C1,2,6,9,Yes,Solid Tumor
1969,1110-C1-1,2,PD2,8,PD2,1110,C1,2,7,9,Yes,Solid Tumor
1969,1110-C1-1,2,PD2,9,PD1,1110,C1,0,8,9,Yes,Solid Tumor
1969,1110-C1-1,2,PD2,10,PD2,1110,C1,2,9,9,Yes,Solid Tumor
2013,1112-C1-1,2,PD2,1,PD2,1112,C1,2,1,10,Yes,Solid Tumor
2013,1112-C1-1,2,PD2,2,PD2,1112,C1,2,2,10,Yes,Solid Tumor
2013,1112-C1-1,2,PD2,3,PD2,1112,C1,2,3,10,Yes,Solid Tumor
2013,1112-C1-1,2,PD2,4,PR,1112,C1,6,4,10,Yes,Solid Tumor
2013,1112-C1-1,2,PD2,5,PD2,1112,C1,2,5,10,Yes,Solid Tumor
2013,1112-C1-1,2,PD2,6,PD2,1112,C1,2,6,10,Yes,Solid Tumor
2013,1112-C1-1,2,PD2,7,PD2,1112,C1,2,7,10,Yes,Solid Tumor
2013,1112-C1-1,2,PD2,8,PD2,1112,C1,2,8,10,Yes,Solid Tumor
2013,1112-C1-1,2,PD2,9,PD2,1112,C1,2,9,10,Yes,Solid Tumor
2013,1112-C1-1,2,PD2,10,PD2,1112,C1,2,10,10,Yes,Solid Tumor
2047,1113-C1-1,2,PD2,1,PD2,1113,C1,2,1,10,Yes,Solid Tumor
2047,1113-C1-1,2,PD2,2,PD2,1113,C1,2,2,10,Yes,Solid Tumor
2047,1113-C1-1,2,PD2,3,PD2,1113,C1,2,3,10,Yes,Solid Tumor
2047,1113-C1-1,2,PD2,4,PD2,1113,C1,2,4,10,Yes,Solid Tumor
2047,1113-C1-1,2,PD2,5,PD2,1113,C1,2,5,10,Yes,Solid Tumor
2047,1113-C1-1,2,PD2,6,PD2,1113,C1,2,6,10,Yes,Solid Tumor
2047,1113-C1-1,2,PD2,7,PD2,1113,C1,2,7,10,Yes,Solid Tumor
2047,1113-C1-1,2,PD2,8,PD2,1113,C1,2,8,10,Yes,Solid Tumor
2047,1113-C1-1,2,PD2,9,PD2,1113,C1,2,9,10,Yes,Solid Tumor
2047,1113-C1-1,2,PD2,10,PD2,1113,C1,2,10,10,Yes,Solid Tumor
2092,1201-C1-1,2,PD2,1,PD2,1201,C1,2,1,10,Yes,Solid Tumor
2092,1201-C1-1,2,PD2,2,PD2,1201,C1,2,2,10,Yes,Solid Tumor
2092,1201-C1-1,2,PD2,3,PD1,1201,C1,0,3,10,Yes,Solid Tumor
2092,1201-C1-1,2,PD2,4,PD1,1201,C1,0,4,10,Yes,Solid Tumor
2092,1201-C1-1,2,PD2,5,PD2,1201,C1,2,5,10,Yes,Solid Tumor
2092,1201-C1-1,2,PD2,6,PD2,1201,C1,2,6,10,Yes,Solid Tumor
2092,1201-C1-1,2,PD2,7,PD1,1201,C1,0,7,10,Yes,Solid Tumor
2092,1201-C1-1,2,PD2,8,PD1,1201,C1,0,8,10,Yes,Solid Tumor
2092,1201-C1-1,2,PD2,9,PD2,1201,C1,2,9,10,Yes,Solid Tumor
2092,1201-C1-1,2,PD2,10,PD2,1201,C1,2,10,10,Yes,Solid Tumor
1398,0905-C11-1,2,PD2,2,PD2,905,C11,2,1,9,Yes,Solid Tumor
1398,0905-C11-1,2,PD2,3,PD2,905,C11,2,2,9,Yes,Solid Tumor
1398,0905-C11-1,2,PD2,4,PD2,905,C11,2,3,9,Yes,Solid Tumor
1398,0905-C11-1,2,PD2,5,PD2,905,C11,2,4,9,Yes,Solid Tumor
1398,0905-C11-1,2,PD2,6,PD2,905,C11,2,5,9,Yes,Solid Tumor
1398,0905-C11-1,2,PD2,7,PD2,905,C11,2,6,9,Yes,Solid Tumor
1398,0905-C11-1,2,PD2,8,PD2,905,C11,2,7,9,Yes,Solid Tumor
1398,0905-C11-1,2,PD2,9,PD1,905,C11,0,8,9,Yes,Solid Tumor
1398,0905-C11-1,2,PD2,10,PD1,905,C11,0,9,9,Yes,Solid Tumor
1399,0905-C12-1,0,PD1,1,PD1,905,C12,0,1,10,Yes,Solid Tumor
1399,0905-C12-1,0,PD1,2,PD1,905,C12,0,2,10,Yes,Solid Tumor
1399,0905-C12-1,0,PD1,3,PD1,905,C12,0,3,10,Yes,Solid Tumor
1399,0905-C12-1,0,PD1,4,PD1,905,C12,0,4,10,Yes,Solid Tumor
1399,0905-C12-1,0,PD1,5,PD1,905,C12,0,5,10,Yes,Solid Tumor
1399,0905-C12-1,0,PD1,6,PD1,905,C12,0,6,10,Yes,Solid Tumor
1399,0905-C12-1,0,PD1,7,PD1,905,C12,0,7,10,Yes,Solid Tumor
1399,0905-C12-1,0,PD1,8,PD1,905,C12,0,8,10,Yes,Solid Tumor
1399,0905-C12-1,0,PD1,9,PD1,905,C12,0,9,10,Yes,Solid Tumor
1399,0905-C12-1,0,PD1,10,PD1,905,C12,0,10,10,Yes,Solid Tumor
1879,1104-C12-1,0,PD1,1,PD1,1104,C12,0,1,8,Yes,Solid Tumor
1879,1104-C12-1,0,PD1,2,PD1,1104,C12,0,2,8,Yes,Solid Tumor
1879,1104-C12-1,0,PD1,4,PD1,1104,C12,0,3,8,Yes,Solid Tumor
1879,1104-C12-1,0,PD1,5,PD1,1104,C12,0,4,8,Yes,Solid Tumor
1879,1104-C12-1,0,PD1,6,PD1,1104,C12,0,5,8,Yes,Solid Tumor
1879,1104-C12-1,0,PD1,7,PD1,1104,C12,0,6,8,Yes,Solid Tumor
1879,1104-C12-1,0,PD1,8,PD1,1104,C12,0,7,8,Yes,Solid Tumor
1879,1104-C12-1,0,PD1,9,PD1,1104,C12,0,8,8,Yes,Solid Tumor
21,0501-C4-1,10,MCR,1,MCR,501,C4,10,1,10,Yes,Solid Tumor
21,0501-C4-1,10,MCR,2,MCR,501,C4,10,2,10,Yes,Solid Tumor
21,0501-C4-1,10,MCR,3,MCR,501,C4,10,3,10,Yes,Solid Tumor
21,0501-C4-1,10,MCR,4,MCR,501,C4,10,4,10,Yes,Solid Tumor
21,0501-C4-1,10,MCR,5,MCR,501,C4,10,5,10,Yes,Solid Tumor
21,0501-C4-1,10,MCR,6,MCR,501,C4,10,6,10,Yes,Solid Tumor
21,0501-C4-1,10,MCR,7,MCR,501,C4,10,7,10,Yes,Solid Tumor
21,0501-C4-1,10,MCR,8,MCR,501,C4,10,8,10,Yes,Solid Tumor
21,0501-C4-1,10,MCR,9,MCR,501,C4,10,9,10,Yes,Solid Tumor
